LowTemp,HighTemp
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
13.56589012,13.56589012
10.35409398,10.35409398
12.56684687,12.56684687
10.17950752,10.17950752
11.91414813,11.91414813
10.42718424,10.42718424
14.0357228,14.0357228
14.04629092,14.04629092
13.30332683,13.30332683
10.77776505,10.77776505
12.92794513,12.92794513
14.33531092,14.33531092
13.29861745,13.29861745
14.14997583,14.14997583
12.27754674,12.27754674
11.69041077,11.69041077
12.07952142,12.07952142
14.29792327,14.29792327
10.35017739,10.35017739
12.23012047,12.23012047
14.0565455,14.0565455
12.1577246,12.1577246
10.99694513,10.99694513
13.92286957,13.92286957
